WORKYEAR,NEST,HATCHING_DATE,RING,TIME,ST_DATE,RANK,REDUCTION,SMI
2006,06-1016,,o166,,58,1,0,1687.818127
2006,06-735,,n449,,47,1,0,1579.424317
2006,06-086,,n827,,45,1,0,1700.045176
2006,06-202,,o241,,62,1,0,1956.305388
2006,06-242,,n828,,45,1,0,1846.641271
2006,06-567,,n536,,54,1,0,2161.941137
2006,06-102,,n826,,45,1,0,2002.271214
2006,06-104,,n653,,55,1,0,1794.417369
2006,06-089,,n908,,53,1,0,1545.686075
2006,06-203,,o240,,60,1,0,2181.66036
2006,06-756,25/02/2006,o754,,73,1,0,1613.02909
2006,06-979,,o318,,63,1,0,1969.584976
2006,06-978,,n514,,53,1,0,1922.647228
2006,06-976,,o113,,58,1,0,1889.684663
2006,06-877,,n530,,54,1,0,1942.570687
2006,06-876,,n531,,54,1,0,1771.973596
2006,06-565,,n534,,54,1,0,1663.436249
2006,06-374,,m961,,32,1,0,1782.733192
2006,06-1083,,n573,,51,1,0,1928.896632
2006,06-1050,,n579,,52,1,0,2005.409282
2006,06-1169,,n647,,56,1,0,2074.248912
2006,06-375,,n435,,47,1,0,1702.747146
2006,06-373,,o270,,61,1,0,1817.346524
2006,06-368,,o043,,56,1,0,1765.232675
2006,06-367,,o272,,61,1,0,1715.194694
2006,06-715,,n709,,56,1,0,1341.601361
2006,06-797,10/03/2006,o849,,86,1,0,1767.731675
2006,06-378,,o165,,59,1,0,1937.989854
2006,06-940,,n592,,48,1,0,1892.132953
2006,06-261,,n912,,52,1,0,1714.467887
2006,06-967,,n866,,44,1,0,1723.351141
2006,06-966,,m998,,34,1,0,1736.280908
2006,06-1029,,o278,,62,1,0,1924.551661
2006,06-1089,,o427,,64,1,0,1913.958145
2006,06-1027,,n695,,54,1,0,1963.96748
2006,06-858,,m999,,37,1,0,1800.9415
2006,06-1014,,n522,,53,1,0,1589.511803
2006,06-1010,,n946,,53,1,0,1760.929237
2006,06-943,,n149,,40,1,0,1846.406682
2006,06-900,,n419,,48,1,0,1824.630987
2006,06-895,,n944,,52,1,0,1767.59664
2006,06-1117,,o805,,76,1,0,1538.575253
2006,06-1028,,o193,,60,1,0,1706.781262
2006,06-227,,n388,,40,1,0,1778.855218
2006,06-182,,o132,,58,1,0,1554.569328
2006,06-515,,o010,,56,1,0,1933.040409
2006,06-514,,n570,,51,1,0,1692.144877
2006,06-512,,n963,,49,1,0,1654.694394
2006,06-177,,n390,,40,1,0,2022.142589
2006,06-600,,o442,,67,1,0,1648.618674
2006,06-228,,n916,,51,1,0,2072.455939
2006,06-362,05/03/2006,o867,,81,1,0,1741.117647
2006,06-226,,o018,,55,1,0,1751.944904
2006,06-339,,n920,,52,1,0,1685.056229
2006,06-220,,o238,,60,1,0,1824.029938
2006,06-219,,n671,,53,1,0,1792.078152
2006,06-216,,n869,,42,1,0,1917.206349
2006,06-364,,n512,,50,1,0,1543.895018
2006,06-175,,m987,,34,1,0,1833.810895
2006,06-888,,n515,,55,1,0,1723.351141
2006,06-363,,o547,,68,1,0,1651.349162
2006,06-673,,n617,,58,1,0,1823.627025
2006,06-848,,o028,,57,1,0,1801.19057
2006,06-847,,m955,,34,1,0,1676.17748
2006,06-920,,n622,,55,1,0,1834.650094
2006,06-824,,o183,,60,1,0,1812.63095
2006,06-721,,o114,,60,1,0,1607.391584
2006,06-238,,n892,,44,1,0,1645.342093
2006,06-358,05/03/2006,o872,,81,1,0,1606.883517
2006,06-886,,o383,,63,1,0,1757.545319
2006,06-294,,o520,,69,1,0,1562.135645
2006,06-620,,o158,,58,1,0,1873.466078
2006,06-1109,,o279,,61,1,0,2002.526573
2006,06-1105,,o191,,60,1,0,1748.986088
2006,06-823,,n517,,53,1,0,1648.329849
2006,06-646,27/02/2006,o804,,75,1,0,1503.53175
2006,06-907,,o089,,57,1,0,1700.045176
2006,06-688,,o638,,108,1,0,1326.708436
2006,06-680,,o443,,65,1,0,1753.542392
2006,06-773,,n604,,54,1,0,1779.275831
2006,06-651,,o256,,61,1,0,1635.667935
2006,06-693,,o160,,60,1,0,1913.662895
2006,06-732,,o202,,60,1,0,1634.518608
2006,06-728,,n677,,54,1,0,1756.338063
2006,06-727,,o450,,67,1,0,1439.916533
2006,06-342,,n971,,50,1,0,1786.685385
2006,06-276,,n673,,51,1,0,1969.21837
2006,06-989,,o145,,58,1,0,1712.430255
2006,06-832,,n794,,42,1,0,1771.914797
2006,06-274,,n612,,55,1,0,1994.521891
2006,06-653,,o044,,58,1,0,1845.174936
2006,06-740,,o502,,69,1,0,1845.891234
2006,06-745,,o152,,59,1,0,1633.781618
2006,06-689,,o329,,64,1,0,1866.801165
2006,06-833,,n585,,52,1,0,1846.790331
2006,06-883,,n602,,55,1,0,1846.406682
2006,06-830,,m951,,33,1,0,1814.657726
2006,06-828,,n698,,55,1,0,2077.888076
2006,06-821,,o141,,58,1,0,1900.090857
2006,06-817,,n933,,53,1,0,2209.15861
2006,06-697,,o457,,68,1,0,1819.901402
2006,06-695,,n620,,57,1,0,1858.754936
2006,06-240,,n734,,56,1,0,1822.658916
2006,06-637,,o300,,62,1,0,1783.135717
2006,06-1002,,o322,,62,1,0,1663.177645
2006,06-551,,n830,,44,1,0,1905.516067
2006,06-548,,o313,,62,1,0,1732.790928
2006,06-482,,o248,,64,1,0,1542.425094
2006,06-257,,n914,,52,1,0,1638.232669
2006,06-639,,o451,,67,1,0,1643.737229
2006,06-258,,n687,,55,1,0,1735.343095
2006,06-636,,n507,,54,1,0,1834.650094
2006,06-582,,n447,,48,1,0,1857.665259
2006,06-509,,n478,,49,1,0,1581.078985
2006,06-507,,o757,,69,1,0,1659.903912
2006,06-504,,o126,,58,1,0,1600.416224
2006,06-616,,o207,,60,1,0,1573.191763
2006,06-1046,,n955,,54,1,0,1803.30042
2006,06-153,,n997,,50,1,0,1799.895667
2006,06-149,,n477,,50,1,0,1704.870749
2006,06-223,,n819,,45,1,0,1805.820358
2006,06-699,,o119,,60,1,0,1828.997743
2006,06-612,,n974,,49,1,0,1531.166516
2006,06-443,,o121,,58,1,0,1698.038907
2006,06-761,,o327,,63,1,0,1613.02909
2006,06-912,,o146,,57,1,0,1845.866379
2006,06-269,,n970,,50,1,0,1613.02909
2006,06-938,,n575,,50,1,0,1808.559291
2006,06-260,,n408,,53,1,0,1921.007035
2006,06-457,,o009,,57,1,0,1924.58236
2006,06-453,,o042,,57,1,0,1934.523431
2006,06-452,,n930,,52,1,0,1724.403373
2006,06-774,,o572,,70,1,0,1606.883517
2006,06-765,,o500,,67,1,0,1627.356777
2006,06-788,06/03/2006,o866,,82,1,0,1670.051621
2006,06-786,06/03/2006,o865,,82,1,0,1626.580891
2006,06-643,,n823,,46,1,0,2074.128214
2006,06-641,,n753,,43,1,0,1270.514588
2006,06-873,,n748,,56,1,0,1572.817339
2006,06-392,,o264,,61,1,0,1777.748687
2006,06-772,,o204,,61,1,0,1758.793786
2006,06-836,,n488,,49,1,0,1735.343095
2006,06-154,,n995,,51,1,0,1723.351141
2006,06-594,,o151,,59,1,0,1723.549932
2006,06-589,07/03/2006,o875,,83,1,0,1941.658353
2006,06-934,,n525,,53,1,0,1764.752875
2006,06-933,,n029,,74,1,0,1702.747146
2006,06-603,,n972,,51,1,0,1545.624391
2006,06-936,,n459,,44,1,0,1853.756993
2006,06-783,,o435,,65,1,0,1681.930384
2006,06-782,,o497,,69,1,0,1756.338063
2006,06-713,,o598,,71,1,0,1744.712464
2006,06-169,,n885,,44,1,0,1617.714071
2006,06-165,,n886,,44,1,0,1808.321773
2006,06-279,,n596,,51,1,0,1725.782316
2006,06-792,,o437,,66,1,0,1749.388472
2006,06-602,,o262,,61,1,0,1529.5808
2006,06-807,,m992,,35,1,0,1623.472839
2006,06-803,,n932,,53,1,0,1747.929873
2006,06-403,,o311,,63,1,0,1643.75229
2006,06-098,,n682,,54,1,0,1862.159693
2006,06-789,,o293,,63,1,0,1686.484251
2006,06-163,,n426,,47,1,0,1700.412926
2006,06-465,,n841,,47,1,0,2037.802496
2006,06-291,,n736,,56,1,0,1918.782713
2006,06-289,,n450,,47,1,0,1834.036301
2006,06-476,,n129,,36,1,0,1669.44399
2006,06-474,,n425,,47,1,0,1870.623625
2006,06-129,,n649,,55,1,0,2034.241133
2006,06-110,25/02/2006,o790,,73,1,0,1742.361462
2006,06-123,,n730,,57,1,0,1651.668965
2006,06-479,,n563,,50,1,0,1677.528022
2006,06-470,,n755,,42,1,0,1954.315726
2006,06-127,,n760,,42,1,0,2110.834753
2006,06-464,,o377,,64,1,0,1695.200945
2006,06-461,,n771,,45,1,0,1757.545319
2006,06-460,27/02/2006,o799,,75,1,0,1571.500611
2006,06-459,,o066,,57,1,0,1605.658686
2006,06-116,,n904,,53,1,0,1670.752958
2006,06-844,,n554,,51,1,0,1780.866224
2006,06-795,,o360,,65,1,0,1939.362204
2006,06-122,,n499,,49,1,0,1755.031566
2006,06-201,,n114,,37,1,0,1852.84693
2006,06-1026,,n455,,46,1,0,1936.4753
2006,06-725,02/03/2006,o827,,78,1,0,1419.076364
2006,06-424,,n118,,38,1,0,1798.676562
2006,06-487,,n609,,54,1,0,1768.394364
2006,06-486,,o508,,68,1,0,1639.73281
2006,06-142,,m979,,34,1,0,1801.2422
2006,06-323,,n411,,48,1,0,1844.33768
2006,06-316,,n432,,48,1,0,2062.482458
2006,06-841,,o184,,60,1,0,1928.896632
2006,06-1025,,n694,,55,1,0,1801.387671
2007,07-108,30/03/2007,p813,,106,1,0,1844.584296
2007,07-111,26/03/2007,p772,,102,1,0,1852.683031
2007,07-594,20/03/2007,p724,,96,1,0,1744.877037
2007,07-593,08/03/2007,p488,,84,1,0,1926.947126
2007,07-679,09/04/2007,p887,,116,1,0,1762.703031
2007,07-674,07/04/2007,p878,,114,1,0,1566.967992
2007,07-711,17/03/2007,p642,,93,1,0,1587.547494
2007,07-707,14/03/2007,p558,,90,1,0,1731.573397
2007,07-781,,p948,,131,1,0,1570.687499
2007,07-739,20/03/2007,p667,,96,1,0,1678.764791
2007,07-567,14/03/2007,p566,,90,1,0,1975.116017
2007,07-180,12/03/2007,p541,,88,1,0,1695.200945
2007,07-745,29/03/2007,p801,,105,1,0,1683.551271
2007,07-735,17/03/2007,p605,,93,1,0,1886.755567
2007,07-783,24/04/2007,p941,,131,1,0,1587.459403
2007,07-204,19/04/2007,p935,,129,1,0,1519.907939
2007,07-414,04/03/2007,p349,,80,1,0,1603.544885
2007,07-410,19/03/2007,p656,,95,1,0,1834.805728
2007,07-181,27/03/2007,p779,,103,1,0,1662.929067
2007,07-065,12/03/2007,p523,,88,1,0,1858.632448
2007,07-785,19/04/2007,p922,,126,1,0,1534.515424
2007,07-162,,p263,,71,1,0,1688.786599
2007,07-025,27/03/2007,p767,,103,1,0,1771.23992
2007,07-038,02/04/2007,p853,,109,1,0,1559.612149
2007,07-078,27/03/2007,p775,,103,1,0,1844.584296
2007,07-006,27/03/2007,p767,,103,1,0,1771.23992
2007,07-046,24/03/2007,p695,,100,1,0,1852.84693
2007,07-231,18/03/2007,p630,,94,1,0,1740.38889
2007,07-183,09/03/2007,p469,,85,1,0,1797.569035
2007,07-405,10/03/2007,p471,,86,1,0,1835.148104
2007,07-163,13/04/2007,p911,,123,1,0,1670.051621
2007,07-123,04/03/2007,p342,,81,1,0,1632.930854
2007,07-629,12/03/2007,p501,,88,1,0,1917.206349
2007,07-807,,p962,,144,1,0,1650.288989
2007,07-737,23/03/2007,p731,,99,1,0,1726.7295
2007,07-724,23/03/2007,p732,,99,1,0,1941.979087
2007,07-462,,p312,,74,1,0,1731.573397
2007,07-068,11/04/2007,p895,,120,1,0,1617.219057
2007,07-067,15/03/2007,p579,,91,1,0,1683.551271
2007,07-206,24/04/2007,p940,,132,1,0,1581.404253
2007,07-164,30/03/2007,p819,,106,1,0,1858.555446
2007,07-662,14/03/2007,p599,,90,1,0,1735.847229
2007,07-451,19/03/2007,p639,,95,1,0,1674.976881
2007,07-091,30/03/2007,p824,,106,1,0,1753.119932
2007,07-344,03/03/2007,p336,,79,1,0,1667.951547
2007,07-137,24/03/2007,p743,,104,1,0,1715.194694
2007,07-550,17/03/2007,p597,,93,1,0,1881.974518
2007,07-441,16/03/2007,p588,,92,1,0,1906.147746
2007,07-439,04/03/2007,p340,,80,1,0,1999.038327
2007,07-787,18/04/2007,p927,,125,1,0,1514.255613
2007,07-834,06/05/2007,p966,,143,1,0,1508.072296
2007,07-750,13/04/2007,p899,,122,1,0,1497.91394
2007,07-641,17/03/2007,p602,,93,1,0,1844.33768
2007,07-605,23/03/2007,p722,,99,1,0,1870.074913
2007,07-603,05/03/2007,p399,,81,1,0,1907.164434
2007,07-599,17/03/2007,p596,,93,1,0,1818.960951
2007,07-763,,p926,,125,1,0,1379.165178
2007,07-497,05/03/2007,p372,,81,1,0,1944.52656
2007,07-556,05/03/2007,p378,,81,1,0,1690.190901
2007,07-292,25/03/2007,p746,,101,1,0,2022.23572
2007,07-242,12/03/2007,p544,,88,1,0,1874.692809
2007,07-611,17/03/2007,p616,,93,1,0,1680.427174
2007,07-491,19/03/2007,p640,,95,1,0,1876.891983
2007,07-596,05/03/2007,p376,,81,1,0,1645.673848
2007,07-650,23/03/2007,p728,,99,1,0,1717.225056
2007,07-617,05/03/2007,p422,,81,1,0,1691.410358
2007,07-740,29/03/2007,p803,,105,1,0,1741.227298
2007,07-698,29/03/2007,p802,,105,1,0,1715.595959
2007,07-657,05/03/2007,p401,,81,1,0,1675.257404
2007,07-656,11/03/2007,p496,,87,1,0,1735.088026
2007,07-655,17/03/2007,p598,,93,1,0,1805.61164
2007,07-756,19/03/2007,p662,,95,1,0,1777.62093
2007,07-094,15/03/2007,p582,,91,1,0,1671.085908
2007,07-583,08/03/2007,p477,,84,1,0,1901.640994
2007,07-769,15/04/2007,p898,,122,1,0,1742.478366
2007,07-835,21/04/2007,p946,,128,1,0,1314.721489
2007,07-168,17/04/2007,p915,,126,1,0,1607.592753
2007,07-208,,p292,,72,1,0,1777.604415
2007,07-241,30/03/2007,p820,,106,1,0,1643.75229
2007,07-693,04/03/2007,p364,,80,1,0,1645.712193
2008,08-622,01/04/2008,s620,,108,1,0,1648.329849
2008,08-1034,,r172,,38,1,0,2048.212775
2008,08-503,,s164,,56,1,0,1577.555614
2008,08-505,19/02/2008,s362,,67,1,0,1723.549932
2008,08-521,,r657,,49,1,0,1381.051239
2008,08-545,22/03/2008,s573,,99,1,0,1788.700486
2008,08-998,,r588,,46,1,0,1887.392362
2008,08-618,,s630,,107,1,0,1834.191752
2008,08-975,,r614,,46,1,0,1757.227372
2008,08-446,,r277,,59,1,0,1554.511415
2008,08-980,,r906,,51,1,0,1718.471545
2008,08-992,,r098,,40,1,0,1712.835567
2008,08-973,,r152,,37,1,0,1862.844037
2008,08-1001,,r164,,39,1,0,1815.344081
2008,08-958,24/02/2008,s495,,72,1,0,1701.310578
2008,08-984,,r545,,45,1,0,1583.960596
2008,08-1039,,r718,,49,1,0,1548.589273
2008,08-502,,r691,,51,1,0,1629.015602
2008,08-993,,r310,,59,1,0,1572.295213
2008,08-1027,,r225,,41,1,0,1732.897971
2008,08-1047,,s023,,55,1,0,1641.081343
2008,08-945,,r893,,52,1,0,1570.920822
2008,08-943,,r613,,48,1,0,1614.528069
2008,08-412,23/03/2008,s584,,100,1,0,1757.340444
2008,08-949,,s116,,56,1,0,1004.422954
2008,08-952,,r528,,45,1,0,1681.602003
2008,08-625,,s632,,111,1,0,1765.232675
2008,08-537,30/03/2008,s621,,105,1,0,1926.589913
2008,08-358,20/02/2008,s395,,68,1,0,1650.766638
2008,08-362,,s179,,57,1,0,1665.285634
2008,08-450,,r289,,60,1,0,1304.451959
2008,08-002,,s009,,58,1,0,1592.561701
2008,08-494,19/02/2008,s388,,67,1,0,1700.045176
2008,08-368,,r921,,54,1,0,1843.35976
2008,08-434,,r274,,58,1,0,1680.427174
2008,08-448,,s094,,55,1,0,1607.581186
2008,08-451,,r984,,51,1,0,1155.540522
2008,08-453,,r243,,45,1,0,1711.113799
2008,08-457,,r077,,36,1,0,1650.766638
2008,08-471,22/02/2008,s446,,70,1,0,1521.570225
2008,08-472,16/02/2008,s328,,64,1,0,1551.275995
2008,08-477,,r620,,52,1,0,1735.343095
2008,08-478,20/02/2008,s400,,68,1,0,1838.624047
2008,08-367,,r976,,52,1,0,1475.821999
2008,08-1101,,r395,,61,1,0,1553.683671
2008,08-936,,r795,,49,1,0,1511.126315
2008,08-939,,r097,,39,1,0,1722.562331
2008,08-1115,,r241,,44,1,0,1610.876461
2008,08-1123,,r716,,49,1,0,1639.457394
2008,08-1125,,r792,,53,1,0,1857.665259
2008,08-1127,,r756,,49,1,0,1485.35362
2008,08-941,,r761,,50,1,0,1616.214073
2008,08-165,,p997,,34,1,0,1593.05339
2008,08-1154,,r608,,47,1,0,1862.844037
2008,08-194,,s183,,58,1,0,1392.75639
2008,08-112,,s072,,55,1,0,1635.667935
2008,08-1138,,r774,,51,1,0,1586.206426
2008,08-1141,,r759,,51,1,0,1512.092048
2008,08-1142,,r199,,41,1,0,1868.811538
2008,08-1143,,p996,,36,1,0,1614.918087
2008,08-1149,,r879,,52,1,0,1591.052302
2008,08-1151,,s199,,56,1,0,1500.383584
2008,08-1152,,s028,,55,1,0,1454.707447
2008,08-171,,r499,,58,1,0,1612.353163
2008,08-406,16/02/2008,s351,,64,1,0,1424.879074
2008,08-193,,s077,,55,1,0,1629.831476
2008,08-110,,r508,,45,1,0,1350.093485
2008,08-1050,,s107,,56,1,0,1486.331938
2008,08-1057,,r178,,41,1,0,1983.370875
2008,08-1061,,s194,,57,1,0,1733.976238
2008,08-1062,,r722,,48,1,0,1422.805213
2008,08-114,,r140,,42,1,0,1642.257171
2008,08-116,,s154,,56,1,0,1486.132207
2008,08-152,,s160,,56,1,0,1463.768118
2008,08-906,,r542,,46,1,0,1527.928285
2008,08-1179,,r758,,50,1,0,1595.991644
2008,08-932,,r197,,39,1,0,1763.22894
2008,08-1184,,r886,,52,1,0,1578.754109
2008,08-852,,s379,,65,1,0,1738.632373
2008,08-157,,s250,,58,1,0,1765.232675
2008,08-160,,r808,,49,1,0,1472.824498
2008,08-1077,,s296,,62,1,0,1452.576241
2008,08-1163,,r167,,38,1,0,1617.775901
2008,08-1079,,r757,,50,1,0,1634.518608
2008,08-1093,,r549,,46,1,0,1531.782106
2008,08-084,,s039,,55,1,0,1583.960596
2008,08-1048,17/02/2008,s288,,65,1,0,1909.621692
2008,08-1180,,r727,,49,1,0,1453.97291
2008,08-639,08/04/2008,s648,,115,1,0,1363.679525
2008,08-187,,r306,,58,1,0,1406.287447
2008,08-073,,r108,,38,1,0,1679.071224
2008,08-561,,r353,,60,1,0,1725.470473
2008,08-125,,r090,,37,1,0,1436.750393
2008,08-137,,r713,,48,1,0,1520.337206
2008,08-143,,r428,,58,1,0,1680.427174
2008,08-901,,r672,,50,1,0,1581.255827
2008,08-066,,r424,,58,1,0,1655.010867
2008,08-903,,r673,,48,1,0,1746.231601
2008,08-335,,r270,,60,1,0,1519.245795
2008,08-554,,s612,,107,1,0,1535.71045
2008,08-555,,s641,,109,1,0,1616.507732
2008,08-609,,s053,,56,1,0,1871.657559
2008,08-026,,r843,,50,1,0,1663.436249
2008,08-041,,r646,,51,1,0,1531.166516
2008,08-045,,r701,,49,1,0,1625.398553
2008,08-047,,r689,,49,1,0,1529.110163
2008,08-055,,r690,,48,1,0,1641.626944
2008,08-902,,r333,,60,1,0,1786.074629
2008,08-855,,r484,,62,1,0,1670.155663
2008,08-563,17/02/2008,s315,,65,1,0,1590.226913
2008,08-401,16/02/2008,s283,,64,1,0,1572.335834
2008,08-011,,r101,,39,1,0,1560.585816
2008,08-015,,r627,,47,1,0,1667.684515
2008,08-018,,s096,,55,1,0,1683.537245
2008,08-597,15/03/2008,s569,,92,1,0,1587.063342
2008,08-598,23/02/2008,s485,,71,1,0,1417.720587
2008,08-603,26/03/2008,s590,,103,1,0,1504.019564
2008,08-616,,s610,,108,1,0,1716.710129
2008,08-854,,r433,,57,1,0,1638.205822
2008,08-070,,r564,,46,1,0,1649.179342
2008,08-103,,p988,,31,1,0,1363.770583
2008,08-104,,r705,,48,1,0,1723.549932
2008,08-916,,r787,,50,1,0,1579.995209
2008,08-919,,r417,,60,1,0,1562.262506
2008,08-924,,r144,,42,1,0,1767.571869
2008,08-415,14/03/2008,s567,,91,1,0,1551.413461
2008,08-423,,r624,,47,1,0,1707.02324
2008,08-425,,r925,,52,1,0,1649.054867
2008,08-605,,r437,,58,1,0,1812.380155
2008,08-296,,r378,,60,1,0,1566.896818
2008,08-234,,r937,,53,1,0,1809.457061
2008,08-267,,s012,,55,1,0,1621.430283
2008,08-268,20/02/2008,s467,,68,1,0,1682.601642
2008,08-269,,r641,,48,1,0,1709.991047
2008,08-271,,r749,,50,1,0,1568.136924
2008,08-275,26/02/2008,s516,,74,1,0,1834.036301
2008,08-284,,r823,,51,1,0,1672.844208
2008,08-290,,r070,,35,1,0,1581.890541
2008,08-232,,r126,,39,1,0,968.2746099
2008,08-295,,r377,,60,1,0,1419.451418
2008,08-393,,r374,,60,1,0,1515.49239
2008,08-300,,r598,,45,1,0,1658.460806
2008,08-301,,r246,,45,1,0,1844.669949
2008,08-306,,p989,,32,1,0,1620.30027
2008,08-310,,r129,,41,1,0,1779.056513
2008,08-328,,r737,,49,1,0,1652.991346
2008,08-329,,s129,,58,1,0,1488.059243
2008,08-570,17/03/2008,s558,,94,1,0,1566.150336
2008,08-400,,r923,,52,1,0,1708.364288
2008,08-004,,s010,,53,1,0,1573.111551
2008,08-294,,r411,,60,1,0,1723.549932
2008,08-101,,s040,,55,1,0,1654.45582
2008,08-098,,r116,,40,1,0,1643.401861
2008,08-102,25/02/2008,s432,,73,1,0,1721.390988
2008,08-382,,s062,,46,1,0,1606.883517
2008,08-388,,r575,,47,1,0,1735.074099
2008,08-390,16/02/2008,s281,,64,1,0,1852.833775
2008,08-577,,s145,,56,1,0,1439.013098
2008,08-582,,r298,,58,1,0,1523.395747
2008,08-583,,r300,,58,1,0,1703.300093
2008,08-586,,r299,,59,1,0,1571.500611
2008,08-231,,r345,,60,1,0,1856.986056
2008,08-211,,r080,,36,1,0,1644.754979
2008,08-216,19/02/2008,s470,,67,1,0,1487.011192
2008,08-217,,s235,,58,1,0,1868.797364
2008,08-312,,r599,,46,1,0,1604.627896
2008,08-318,,r073,,37,1,0,1652.991346
2008,08-321,,s223,,57,1,0,1536.320916
2008,08-220,,s080,,55,1,0,1488.240778
2008,08-230,,r829,,52,1,0,1712.430255
2008,08-207,,r578,,48,1,0,1955.006778
2009,09-132,,s834,,54,1,0,1594.425112
2009,09-082,,s914,,59,1,0,1731.573397
2009,09-061,,s881,,57,1,0,1886.755567
2009,09-039,,s879,,57,1,0,1801.2422
2009,09-029,,s846,,57,1,0,1563.454233
2009,09-253,,s719,,38,1,0,1614.821439
2009,09-064,,s748,,48,1,0,1524.617506
2009,09-252,,s725,,49,1,0,1552.205867
2009,09-375,10/03/2009,t402,,86,1,0,1660.132934
2009,09-260,,s728,,49,1,0,1663.436249
2009,09-350,21/03/2009,t489,,97,1,0,1487.582192
2009,09-337,01/03/2009,t269,,77,1,0,1667.951547
2009,09-352,04/03/2009,t326,,80,1,0,1788.61324
2009,09-347,31/03/2009,t549,,107,1,0,1372.351127
2009,09-410,,t177,,72,1,0,1702.393542
2009,09-341,,t085,,67,1,0,1741.85211
2009,09-426,18/03/2009,t465,,94,1,0,1439.902333
2009,09-355,04/03/2009,t319,,80,1,0,1661.167226
2009,09-230,,s799,,51,1,0,1631.796935
2009,09-161,,s730,,45,1,0,1344.190908
2009,09-332,01/03/2009,t267,,77,1,0,1681.824481
2009,09-070,,s745,,46,1,0,1561.282185
2009,09-101,,s707,,37,1,0,1631.796935
2009,09-074,,s774,,52,1,0,1562.262506
2009,09-107,,s740,,48,1,0,1705.584634
2009,09-112,,s782,,54,1,0,1581.503702
2009,09-288,,s738,,44,1,0,1566.967992
2009,09-286,,s739,,45,1,0,1632.941088
2009,09-273,,s736,,46,1,0,1685.056229
2009,09-168,,s732,,47,1,0,1713.843408
2009,09-189,,s832,,55,1,0,1579.995209
2009,09-162,,s731,,48,1,0,1497.91394
2009,09-221,,s729,,46,1,0,1529.017158
2009,09-240,,s829,,54,1,0,1554.220737
2009,09-236,,s720,,48,1,0,1435.934918
2009,09-178,,s785,,51,1,0,1512.280252
2009,09-238,,s721,,47,1,0,1512.214771
2009,09-232,,s796,,49,1,0,1609.318478
2009,09-235,,s718,,43,1,0,1143.730639
2009,09-220,,s823,,55,1,0,1614.918087
2009,09-227,,s790,,53,1,0,1457.235762
2009,09-404,10/03/2009,t404,,86,1,0,1562.262506
2009,09-732,,t238,,75,1,0,1563.454233
2009,09-069,,s709,,35,1,0,1652.717408
2009,09-378,07/04/2009,t586,,114,1,0,1383.016835
2009,09-381,10/04/2009,t611,,117,1,0,1427.813939
2009,09-902,,s761,,48,1,0,1478.609999
2009,09-765,,s847,,57,1,0,1739.186883
2009,09-800,,s850,,54,1,0,1553.985835
2009,09-759,,s756,,45,1,0,1456.853542
2009,09-970,,s896,,60,1,0,1618.298394
2009,09-973,,s993,,63,1,0,1545.112995
2009,09-733,,s990,,63,1,0,1846.406682
2009,09-777,,t191,,71,1,0,1655.010867
2009,09-372,15/03/2009,t457,,91,1,0,1176.167044
2009,09-814,,t193,,72,1,0,1704.036057
2009,09-869,23/03/2009,t498,,99,1,0,1633.900913
2009,09-842,09/04/2009,t615,,116,1,0,1578.994132
2009,09-489,21/03/2009,t490,,97,1,0,1435.934918
2009,09-392,02/04/2009,t561,,109,1,0,1757.340444
2009,09-884,,s758,,45,1,0,1683.431829
2009,09-744,,s821,,53,1,0,1692.144877
2009,09-408,24/03/2009,t507,,100,1,0,1509.367917
2009,09-406,21/03/2009,t486,,97,1,0,1730.161827
2009,09-389,07/03/2009,t349,,83,1,0,1597.630745
2009,09-437,18/03/2009,t462,,94,1,0,1556.380371
2009,09-413,21/03/2009,t487,,97,1,0,1606.315606
2009,09-414,15/03/2009,t455,,91,1,0,1446.900757
2009,09-016,,s767,,51,1,0,1616.214073
2009,09-043,,s772,,50,1,0,1569.035514
2009,09-743,05/03/2009,t341,,81,1,0,1673.435786
2009,09-402,01/03/2009,t255,,77,1,0,1659.903912
2009,09-746,,s946,,62,1,0,2020.264772
2009,09-748,,s947,,61,1,0,1688.786599
2009,09-877,,s764,,46,1,0,1591.590832
2009,09-954,,s948,,62,1,0,1870.099268
2009,09-957,,t040,,67,1,0,1394.864386
2009,09-959,05/03/2009,t295,,81,1,0,1489.691899
2009,09-960,,t128,,72,1,0,1799.234729
2009,09-961,,s867,,56,1,0,1673.435786
2009,09-963,,s895,,61,1,0,1431.947072
2009,09-741,,s991,,63,1,0,1979.755086
2009,09-882,,s891,,58,1,0,1487.633903
2009,09-921,,t054,,68,1,0,1894.437926
2009,09-812,11/03/2009,t390,,87,1,0,1790.259016
2009,09-924,23/03/2009,t496,,99,1,0,1457.235762
2009,09-942,,t226,,74,1,0,1686.484251
2009,09-937,,s853,,56,1,0,1727.98719
2009,09-312,,t011,,65,1,0,1792.078152
2009,09-840,,t003,,64,1,0,1728.320288
2009,09-451,,s883,,57,1,0,1744.190868
2009,09-289,,t015,,66,1,0,1846.790331
2009,09-243,,s973,,64,1,0,1599.211246
2009,09-013,,s957,,64,1,0,1743.663575
2009,09-351,01/03/2009,t266,,77,1,0,1644.112794
2009,09-344,,t220,,74,1,0,1583.960596
2009,09-947,,s907,,60,1,0,1608.498714
2009,09-881,,s982,,63,1,0,1965.337113
2009,09-153,03/03/2009,t261,,79,1,0,1654.45582
2009,09-036,,t132,,70,1,0,1823.11894
